año,ncodi,totalcompra,producfarma,materialsani,implantes,restomateriasani,servcontratado,trabajocontratado,xrestocompras,variaexistencias,servexteriores,sumistro,xrestoserviexter,gastopersonal,sueldos,indemnizacion,segsocempresa,otrgassocial,dotaamortizacion,perdidadeterioro,xrestogasto,totcompragasto
2016,680,139211739,61577573,47419087,16743759.0,30675328,16860794.0,11113426.0,2240859.0,-132903.0,7268592,2592147,4676445,167154479,133287329,0.0,32618985,1248165.0,0.0,0.0,24807.0,313526714
2016,411,21206620,4609869,2719237,205794.0,2513443,12744106.0,626057.0,507351.0,-125461.0,3036578,404523,2632055,12010505,9539865,0.0,2448105,22535.0,637068.0,22199.0,612868.0,37400377
2016,241,16799724,1697176,3481929,488055.0,2993874,8607791.0,1550465.0,1462363.0,121480.0,3464638,798698,2665940,14322887,10970046,0.0,3234931,117910.0,2708881.0,324084.0,1210073.0,38951767
2016,558,38592177,19420990,6760937,849880.0,5911057,6547531.0,4995378.0,867341.0,0.0,1537812,1533504,4308,53190469,42788979,143268.0,10024461,233761.0,0.0,0.0,0.0,93320458
2016,167,476889,82926,110770,7619.0,103151,0.0,276038.0,7155.0,28340.0,174369,36090,138279,339264,259595,0.0,79669,0.0,29617.0,0.0,27283.0,1075762
2016,248,13163116,2375454,2780740,611670.0,2169070,6681425.0,0.0,1325497.0,0.0,4595142,870274,3724868,14388590,11095644,250197.0,2855859,186890.0,1949628.0,-35005.0,2531968.0,36593439
2016,224,3110882,426891,462062,74573.0,387489,2041730.0,42158.0,138041.0,-304.0,945787,147511,798276,3683984,2810854,0.0,860683,12447.0,221734.0,9998.0,54305.0,8026386
2016,591,71721956,33060004,19577927,3771137.0,15806790,12024915.0,6019855.0,1039255.0,1774.0,3987972,1564272,2423700,88454069,70485835,236573.0,17727898,3763.0,0.0,0.0,128716.0,164294487
2016,586,55721127,27073120,14298120,2214079.0,12084041,6635784.0,7283259.0,430844.0,0.0,4175997,1847497,2328500,94964408,76832045,0.0,18132363,0.0,0.0,0.0,0.0,154861532
2016,453,2167624,299918,350911,0.0,350911,0.0,1408588.0,108207.0,0.0,506341,217142,289199,13208395,10505357,0.0,2683752,19286.0,0.0,0.0,0.0,15882360
2016,145,74020,9664,0,0.0,0,0.0,0.0,64356.0,0.0,169026,57744,111282,665707,513910,0.0,150829,968.0,66683.0,13042.0,3802.0,992280
2016,511,40195723,25201529,9441512,1154937.0,8286575,0.0,4962164.0,590518.0,0.0,3189963,1212399,1977564,47032133,36912763,0.0,10040271,79099.0,0.0,0.0,0.0,90417819
2016,530,42322538,20550226,10856030,1319514.0,9536516,5542663.0,4977877.0,395742.0,0.0,3623195,1881005,1742190,75931695,61169002,892.0,14743941,17860.0,0.0,0.0,0.0,121877428
2016,6,16799724,1697176,3481929,488055.0,2993874,8607791.0,1550465.0,1462363.0,121480.0,3464638,798698,2665940,14322887,10970046,0.0,3234931,117910.0,2708882.0,324084.0,1210073.0,38951768
2016,161,722000,544000,49000,0.0,49000,20000.0,67000.0,42000.0,0.0,374000,282000,92000,8409680,7633527,3000.0,773153,0.0,0.0,0.0,0.0,9505680
2016,623,60909440,29687279,18820117,5025214.0,13794903,5056713.0,6517805.0,827526.0,0.0,5222156,1543721,3678435,105073635,84404561,0.0,20390004,279070.0,0.0,0.0,7668.0,171212899
2016,875,10434124,1756468,2341343,799483.0,1541860,4087335.0,1880041.0,368937.0,-206365.0,5529743,620195,4909548,16247152,12873797,335172.0,2976714,61469.0,1112763.0,199282.0,1343236.0,34659935
2016,946,8112034,896004,3346336,1251425.0,2094911,2811391.0,188633.0,869670.0,-15767.0,2582136,286186,2295950,16171620,12823668,44424.0,3149449,154079.0,1138863.0,423269.0,1926791.0,30338946
2016,1023,48504606,17207969,7242385,0.0,7242385,19637475.0,4243970.0,172807.0,-163423.0,7722180,1374171,6348009,43041452,34186103,189460.0,8346944,318945.0,4738177.0,1065945.0,229876.0,105138813
2016,1054,18790894,1502796,7197132,0.0,7197132,1993963.0,8097003.0,0.0,0.0,4922376,1505644,3416732,13370235,3996394,0.0,9373841,0.0,0.0,395874.0,1268875.0,38748254
2016,1057,2435078,542131,551339,0.0,551339,957427.0,0.0,384181.0,0.0,1193300,445799,747501,11205464,8852317,0.0,2353147,0.0,0.0,0.0,0.0,14833842
2016,1031,27531,11144,3309,0.0,3309,0.0,543.0,12535.0,0.0,109050,8663,100387,408383,308031,2214.0,96722,1416.0,22141.0,0.0,18427.0,585532
2016,1032,46644171,15259833,8404309,0.0,8404309,19325105.0,3472432.0,182492.0,5478.0,7984652,1237606,6747046,40473762,32226105,136914.0,7764024,346719.0,6380880.0,28603.0,632101.0,102149647
2016,1064,6140513,472536,2166953,837604.0,1329349,2669553.0,468297.0,363174.0,-45558.0,1841290,311711,1529579,10866649,8587714,88400.0,2114376,76159.0,2302268.0,269224.0,2019718.0,23394104
2016,226,8569320,1387718,1204518,234458.0,970060,4807450.0,582458.0,587176.0,38580.0,1670086,300444,1369642,6174063,4691943,169824.0,1276378,35918.0,1074280.0,-99141.0,1878776.0,19305964
2016,687,21472490,6752647,5293580,1062445.0,4231135,5263842.0,3651038.0,511383.0,0.0,3000376,746609,2253767,38062047,29582261,896789.0,7571690,11307.0,0.0,0.0,177588.0,62712501
2016,745,94165154,47325824,23267489,6114610.0,17152879,12261937.0,9358562.0,1951342.0,-574857.0,6423386,2378182,4045204,141216125,112475195,0.0,28560174,180756.0,0.0,0.0,1027022.0,242256830
2016,109,7476778,1448001,1046280,175929.0,870351,4126895.0,349428.0,506174.0,-12876.0,2092605,224278,1868327,6230602,4939529,0.0,1259415,31658.0,389755.0,156648.0,559198.0,16892710
2016,808,31486019,9581211,11969155,1201513.0,10767642,0.0,9935653.0,0.0,0.0,1989666,1526979,462687,61170041,47852095,0.0,12993104,324842.0,3231768.0,105859.0,382451.0,98365804
2016,971,3362282,270849,971013,145130.0,825883,0.0,2120420.0,0.0,0.0,501295,398494,102801,9256293,7245495,0.0,1978359,32439.0,302877.0,29145.0,12790.0,13464682
2016,128,1967899,316449,514824,40396.0,474428,0.0,1058726.0,77900.0,-2701.0,646094,73623,572471,1541514,1226957,0.0,314557,0.0,94541.0,26325.0,17645.0,4291317
2016,919,37724896,19806050,11165344,2454014.0,8711330,3194012.0,3408897.0,150593.0,-273427.0,4316153,1241949,3074204,65590404,52239478,30051.0,13218093,102782.0,0.0,0.0,265173.0,107623199
2016,725,92949716,39798598,45711325,13051465.0,32659860,0.0,2759964.0,4679829.0,-1929997.0,18870986,3721869,15149117,169678015,135251268,0.0,34047902,378845.0,2532492.0,0.0,11495197.0,293596409
2016,3,742424,49417,123030,0.0,123030,42814.0,396318.0,130845.0,0.0,431896,132203,299693,1825401,1384183,2034.0,430447,8737.0,52224.0,0.0,0.0,3051945
2016,306,71916,0,14813,0.0,14813,57103.0,0.0,0.0,0.0,0,0,0,11161787,8913742,0.0,2248045,0.0,0.0,0.0,0.0,11233703
2016,15,994477,101408,256196,179089.0,77107,505348.0,105124.0,26401.0,6914.0,208118,52176,155942,817916,622181,0.0,192483,3252.0,130221.0,55549.0,137904.0,2351099
2016,264,10735438,3082165,1656380,15246.0,1641134,4393445.0,1139392.0,464056.0,-5740.0,1836508,215158,1621350,4450128,3433966,7980.0,987848,20334.0,318056.0,506610.0,587541.0,18428541
2016,867,1050224,24219,206547,88895.0,117652,803448.0,2355.0,13655.0,-5871.0,127529,83058,44471,560844,429724,289.0,136073,-5242.0,78888.0,0.0,273786.0,2085400
2016,910,21055151,10991983,8081200,1455663.0,6625537,0.0,714017.0,1267951.0,-873119.0,4451535,1032872,3418663,43504864,34721447,0.0,8780247,3170.0,431667.0,0.0,4869837.0,73439935
2016,1053,30510488,18399463,8646062,1130278.0,7515784,0.0,2071093.0,1393870.0,219101.0,6925021,1197997,5727024,91120416,72879624,18552.0,18222240,0.0,742901.0,0.0,14395.0,129532322
2016,1055,57476367,26540466,22603614,3454696.0,19148918,1494618.0,3953016.0,2884653.0,-155453.0,3242176,2520133,722043,87521252,69740744,54318.0,17726190,0.0,1275514.0,0.0,356428.0,149716284
2016,1081,178235,71202,1158,1158.0,0,0.0,188.0,105687.0,100.0,333058,124388,208670,1775011,1341381,18282.0,402531,12817.0,210268.0,0.0,414706.0,2911378
2016,1099,1181000,58362,398468,166072.0,232396,51000.0,660668.0,12502.0,65438.0,472586,265470,207116,1287879,990547,0.0,297332,0.0,20964.0,0.0,304841.0,3332708
2016,529,1321439,199523,228661,0.0,228661,0.0,843855.0,49400.0,0.0,279262,166700,112562,7698604,5997546,114716.0,1513839,72503.0,0.0,0.0,1735.0,9301040
2016,345,2589180,495889,58005,0.0,58005,0.0,1950993.0,84293.0,0.0,891965,347131,544834,14943904,11786834,232428.0,2759840,164802.0,0.0,0.0,36568.0,18461617
2016,515,3194744,185166,729386,309988.0,419398,1679053.0,413406.0,187733.0,-23535.0,1058835,482035,576800,6624427,4831110,0.0,1615794,177523.0,699100.0,2400985.0,234979.0,14189535
2016,174,2449100,82241,711365,58020.0,653345,491097.0,929775.0,234622.0,-387.0,362428,96622,265806,2715785,2103316,0.0,608659,3810.0,155362.0,3474.0,57649.0,5743411
2016,523,10311694,627468,2884575,1623428.0,1261147,2833170.0,3582180.0,384301.0,80186.0,1283517,458451,825066,12116085,9382939,18545.0,2672125,42476.0,2253428.0,4827.0,250644.0,26300381
2016,697,14239419,1998586,4150550,3236180.0,914370,6467271.0,707602.0,915410.0,46811.0,5817154,739529,5077625,18956721,15066433,178906.0,3810407,-99025.0,910383.0,505720.0,195748.0,40671956
2016,239,19998017,2154882,4527115,1441500.0,3085615,9328469.0,3464770.0,522781.0,40166.0,4584276,835623,3748653,16146401,12638430,129764.0,3306147,72060.0,1509789.0,4471740.0,1695446.0,48445835
2016,287,15862500,1833620,4146052,684440.0,3461612,6711934.0,2390085.0,780809.0,0.0,2360778,557161,1803617,20000900,15154478,725757.0,3997482,123183.0,807600.0,642410.0,1851784.0,41525972
2016,377,1766249,259412,263975,,263975,7576.0,680651.0,554635.0,0.0,324080,316810,7270,7997473,6263511,0.0,1627620,106342.0,0.0,0.0,11141.0,10098943
2016,692,30853230,18884303,8018676,1508158.0,6510518,2473401.0,332652.0,1144198.0,0.0,3545247,2470103,1075144,54203580,42673634,1023945.0,9964183,541818.0,0.0,0.0,7345.0,88609402
2016,335,417157,2897,145687,0.0,145687,0.0,31926.0,236647.0,0.0,222464,163663,58801,5962762,4692471,0.0,1253792,16499.0,0.0,0.0,0.0,6602383
2016,435,4928488,901702,3301223,2441800.0,859423,236223.0,433978.0,55362.0,55216.0,11468205,402298,11065907,8996020,6976763,46574.0,1972683,0.0,928033.0,450942.0,1528348.0,28355252
2016,423,5249651,321102,691818,0.0,691818,2923810.0,1083466.0,229455.0,0.0,1859512,239437,1620075,4873591,3766569,6265.0,1076906,23851.0,238901.0,903394.0,749954.0,13875003
2016,351,6195052,278811,951807,367795.0,584012,2680725.0,2133699.0,150010.0,2768.0,1764819,180398,1584421,4760476,3736481,29000.0,964185,30810.0,407261.0,1159336.0,770487.0,15060199
2016,810,2249850,137615,296463,0.0,296463,1253093.0,464342.0,98337.0,0.0,796933,102616,694317,2088682,1614243,2685.0,461530,10224.0,102386.0,387168.0,321411.0,5946430
2016,830,29757110,13916868,10861485,2765211.0,8096274,384961.0,4593796.0,0.0,-433954.0,1273192,882308,390884,51850469,40530870,840868.0,9711982,766749.0,0.0,0.0,301639.0,82748456
2016,892,66107811,32111592,19551891,4787148.0,14764743,3380329.0,8177840.0,2886159.0,0.0,2217225,1862970,354255,94518537,75868323,0.0,17437292,1212922.0,0.0,0.0,82106.0,162925679
2016,921,31650095,2549862,5769565,1165291.0,4604274,19916458.0,2219075.0,1195135.0,-107580.0,8104450,844864,7259586,18441799,14511652,65050.0,3721700,143397.0,879737.0,232369.0,305358.0,59506228
2016,991,761825,156089,227076,15950.0,211126,0.0,330830.0,47830.0,9672.0,290473,102408,188065,5097145,4141835,73996.0,837487,43827.0,0.0,0.0,27720.0,6186835
2016,992,18699361,6930449,7289779,1227879.0,6061900,1072010.0,3407123.0,0.0,-174576.0,2224681,1792977,431704,39634322,31301400,623782.0,7174352,534788.0,388267.0,0.0,191571.0,60963626
2016,993,21806176,12734038,6165118,1387252.0,4777866,320026.0,1646332.0,940662.0,316141.0,1847374,923974,923400,37795750,30193343,206408.0,6878943,517056.0,873214.0,0.0,31456.0,62670111
2016,1070,125726867,67420000,50260309,14362876.0,35897433,3557958.0,2957474.0,1531126.0,0.0,8428576,6359604,2068972,199048997,156857724,2500231.0,37607550,2083492.0,0.0,0.0,46483.0,333250923
2016,1095,2887824,201755,689666,404699.0,284967,1996403.0,0.0,0.0,-60537.0,2294158,241733,2052425,3643861,2903238,,740623,,221908.0,0.0,221528.0,9208742
2016,1094,1410178,109439,339558,127904.0,211654,0.0,939085.0,22096.0,0.0,377753,78916,298837,1003346,761492,1700.0,239734,420.0,108508.0,8448.0,150516.0,3058749
2016,473,1366027,0,0,0.0,0,773629.0,525964.0,66434.0,0.0,837925,437711,400214,5137396,4096207,0.0,1041189,0.0,968950.0,0.0,9078005.0,17388303
2016,663,93681169,49198379,22586036,6200362.0,16385674,12735210.0,6757836.0,2403708.0,0.0,13605327,2021297,11584030,115915758,92242959,420204.0,23021679,230916.0,4023943.0,2574977.0,1714665.0,231515839
2016,552,9174904,1725777,4330133,2565911.0,1764222,1043822.0,1500263.0,574909.0,0.0,2587365,477953,2109412,16428823,13041602,0.0,3382148,5073.0,704865.0,6830.0,21614.0,28924401
2016,772,185675941,110794701,55408905,16033579.0,39375326,2317004.0,12449406.0,4705925.0,-421819.0,15937854,3902881,12034973,252202567,198429554,285584.0,52971904,515525.0,19227433.0,975035.0,1886725.0,475483736
2016,568,3559145,144301,1294053,755152.0,538901,3616.0,1291561.0,825614.0,0.0,798966,0,798966,6489483,4879489,31933.0,1425696,152365.0,0.0,0.0,115678.0,10963272
2016,398,8918840,648035,3514414,2029429.0,1484985,1349995.0,2251714.0,1154682.0,-87907.0,2512531,653570,1858961,12232736,9098887,0.0,2844361,289488.0,1210897.0,22991.0,102533.0,24912621
2016,394,2767587,142149,1161368,544343.0,617025,24661.0,1252638.0,186771.0,0.0,503685,208453,295232,7189333,5513836,188.0,1461588,213721.0,241316.0,0.0,120576.0,10822497
2016,614,1387176,70037,582417,193062.0,389355,1.0,626735.0,107986.0,0.0,986233,29966,956267,2940468,2225989,0.0,635291,79188.0,45431.0,0.0,12802.0,5372110
2016,235,784605,64790,522036,88543.0,433493,0.0,147087.0,50692.0,-189564.0,763806,95278,668528,2363001,1692122,0.0,562841,108038.0,183609.0,3284.0,41927.0,3950668
2016,616,9329134,2702885,2456632,1231743.0,1224889,2966702.0,531323.0,671592.0,-84049.0,2430824,475216,1955608,18961891,15000006,89249.0,3847355,25281.0,654876.0,0.0,159006.0,31451682
2016,267,19072780,971833,6917613,2793617.0,4123996,6240400.0,4309290.0,633644.0,-429308.0,4408997,605645,3803352,13535315,10582115,221362.0,2722267,9571.0,837062.0,4235431.0,1316706.0,42976983
2016,565,7637051,1509113,2625111,990929.0,1634182,2302548.0,862788.0,337491.0,32984.0,2309119,537701,1771418,16126996,12333383,84832.0,3563754,145027.0,1802696.0,0.0,1471044.0,29379890
2016,220,4510872,692719,197184,33084.0,164100,2283415.0,1337918.0,-364.0,2069835.0,1580624,357318,1223306,7198699,5450462,62605.0,1629171,56461.0,864044.0,6501.0,53498.0,16284073
2016,278,9881236,1917322,2359643,0.0,2359643,3136218.0,2210623.0,257430.0,11286.0,2086191,486360,1599831,9435285,7306098,60000.0,2055875,13312.0,1222042.0,258257.0,549862.0,23444159
2016,107,910716,115917,61428,0.0,61428,112885.0,521385.0,99101.0,3632.0,359108,113938,245170,4309238,3301203,8806.0,988924,10305.0,307098.0,3056.0,320660.0,6213508
2016,711,124182056,64739111,42125593,15742356.0,26383237,7334137.0,12857930.0,-2874715.0,0.0,22584631,5522407,17062224,162783477,130547569,24124.0,31880036,331748.0,7126744.0,7214405.0,16548846.0,340440159
2016,204,905832,141705,131877,0.0,131877,40017.0,344396.0,247837.0,2125.0,376274,105542,270732,3871870,2950371,592.0,903006,17901.0,129909.0,5227.0,16074.0,5307311
2016,579,1578713,372995,241146,0.0,241146,83727.0,454851.0,425994.0,15191.0,5979550,244576,5734974,7944478,6262573,18727.0,1597961,65217.0,776724.0,0.0,337201.0,16631857
2016,348,6174666,554817,2687880,2299022.0,388858,450037.0,2032345.0,449587.0,0.0,2579854,496837,2083017,15685032,12358717,12000.0,3066292,248023.0,1216103.0,185436.0,30867.0,25871958
2016,766,19825699,4493576,6653990,741209.0,5912781,4628340.0,2926631.0,1123162.0,0.0,3580522,1231578,2348944,29173460,22921863,108506.0,6108209,34882.0,3029905.0,195276.0,2127808.0,57932670
2016,761,4155564,202916,328677,0.0,328677,1708919.0,1796646.0,118406.0,-10168.0,4212464,384945,3827519,5399207,4198916,19731.0,1160825,19735.0,255252.0,147038.0,275422.0,14434779
2016,728,32476169,6526988,7716376,3007478.0,4708898,15783651.0,1399224.0,1049930.0,-48387.0,11530705,1342695,10188010,34221301,27027783,147935.0,6790098,255485.0,3501721.0,1041238.0,7668847.0,90391594
2016,280,14768899,2139295,3066501,466693.0,2599808,6991992.0,10425.0,2560686.0,592371.0,2883748,695457,2188291,12497843,10063872,77317.0,2356635,19.0,2023366.0,221668.0,650851.0,33638746
2016,222,2895405,368765,717208,0.0,717208,1382382.0,398529.0,28521.0,16002.0,1014384,246301,768083,4014739,3154663,0.0,843037,17039.0,351044.0,7252.0,745391.0,9044217
2016,276,31958329,8613510,9348759,2227307.0,7121452,908014.0,11293679.0,1794367.0,0.0,35843024,1096939,34746085,21552802,16603007,15150.0,4910695,23950.0,1489034.0,0.0,891315.0,91734504
2016,11,9156915,1933880,2226724,170478.0,2056246,1020013.0,3321459.0,654839.0,-74228.0,2250580,676475,1574105,11820295,9115102,72289.0,2629378,3526.0,1653728.0,29447.0,785451.0,25622188
2016,302,4578155,82078,261059,0.0,261059,2692637.0,1449881.0,92500.0,-25861.0,976446,90196,886250,2776162,2218103,6343.0,482636,69080.0,329879.0,54000.0,165636.0,8854417
2016,682,12319805,4192456,2831087,644411.0,2186676,3998430.0,1435182.0,-137350.0,-50711.0,4242159,517590,3724569,21964433,17201660,326090.0,4349947,86736.0,2328368.0,103604.0,2223243.0,43130901
2016,279,28393559,5205664,7024136,1660030.0,5364106,4650199.0,1550066.0,9963494.0,-250931.0,5714739,831595,4883144,16956526,13230711,76713.0,3618949,30153.0,3941575.0,60638.0,5483889.0,60299995
2016,282,43092199,6677199,10849000,2499000.0,8350000,15047000.0,9714000.0,805000.0,0.0,16099000,1298000,14801000,24293000,19160000,99000.0,5034000,0.0,1972000.0,1311000.0,1168000.0,87935199
2016,281,14161274,4532601,4294444,661202.0,3633242,2757892.0,109660.0,2466677.0,0.0,4973968,1073585,3900383,31425180,24225392,24486.0,6621413,553889.0,2292257.0,0.0,2669427.0,55522106
2016,183,1642114,277407,325350,0.0,325350,64430.0,814976.0,159951.0,0.0,1020479,61014,959465,991452,767937,0.0,223515,0.0,0.0,0.0,62709.0,3716754
2016,610,6736023,606083,5106267,231375.0,4874892,0.0,0.0,1023673.0,-2793.0,4105119,467073,3638046,19800627,16503496,251490.0,2978916,66725.0,630314.0,446779.0,420856.0,32136925
2016,116,4000677,492643,430423,0.0,430423,540358.0,2400865.0,136388.0,386.0,2538620,412029,2126591,8936412,6926881,66067.0,1900240,43224.0,521735.0,236836.0,718462.0,16953128
2016,115,597290,158413,33510,0.0,33510,113511.0,154882.0,136974.0,0.0,427683,34148,393535,1872761,1477529,2355.0,366628,26249.0,42344.0,0.0,214031.0,3154109
2016,114,573577,36552,7136,0.0,7136,208039.0,305788.0,16062.0,0.0,650807,53781,597026,355826,284278,223.0,71325,0.0,21190.0,21689.0,90134.0,1713223
2016,119,1482220,466467,682616,318973.0,363643,153202.0,10743.0,169192.0,-168493.0,4371153,261853,4109300,3153907,2563956,11762.0,574698,3491.0,327067.0,5331.0,594829.0,9766014
2016,770,104781028,44989791,39010380,12368628.0,26641752,6382498.0,12731171.0,1667188.0,-2943856.0,9908340,2524941,7383399,125813867,100808501,0.0,24714361,291005.0,2164222.0,597235.0,5466539.0,245787375
2016,583,8652790,2265518,2551728,1527498.0,1024230,1493791.0,2072962.0,268791.0,6500.0,2331176,558112,1773064,27408440,21255383,110120.0,5922343,120594.0,1119640.0,0.0,1354138.0,40872684
2016,136,2382144,174481,282811,0.0,282811,51886.0,1755645.0,117321.0,17359.0,707389,255796,451593,7477411,5724812,23886.0,1714464,14249.0,331179.0,0.0,503639.0,11419121
2016,469,6131566,2096232,1296886,559492.0,737394,1107601.0,1507567.0,123280.0,17567.0,700173,405280,294893,12603088,9840522,0.0,2745385,17181.0,831071.0,12680.0,278189.0,20574334
2016,642,13338194,5507436,1911428,86874.0,1824554,1483767.0,4251639.0,183924.0,0.0,1850522,499294,1351228,33200847,26424500,0.0,6737141,39206.0,828000.0,69312.0,189321.0,49476196
2016,674,51611567,18437207,14444530,4669810.0,9774720,6988977.0,10432893.0,1307960.0,-119015.0,15237181,2306513,12930668,85012425,66351556,0.0,18587696,73173.0,7107965.0,126717.0,2205902.0,161182742
2016,193,1560749,139130,160077,0.0,160077,254996.0,915158.0,91388.0,0.0,697484,103868,593616,4704110,3646663,152613.0,891514,13320.0,139961.0,25450.0,86872.0,7214626
2016,526,38172826,19343792,10588166,3979816.0,6608350,2640082.0,2966658.0,2634128.0,-7647.0,6653328,1208593,5444735,63790233,50580300,121750.0,13048177,40006.0,2365536.0,1624.0,383463.0,111359363
2016,698,136313577,54667295,52429342,16150803.0,36278539,13052941.0,13018160.0,3145839.0,97255.0,10987529,3781935,7205594,173701406,139777610,0.0,33923796,0.0,6293910.0,202327.0,7104750.0,334700754
2016,630,16118564,7709293,3568336,1116115.0,2452221,2575737.0,1018693.0,1246505.0,-372678.0,4121224,841067,3280157,33423999,26817391,42388.0,6516680,47540.0,1147021.0,0.0,206526.0,54644656
2016,124,1457551,58749,77279,0.0,77279,1.0,252208.0,1069314.0,0.0,818524,128719,689805,4836158,3763503,60000.0,1012655,0.0,60067.0,0.0,20311.0,7192611
2016,364,2041673,136299,107523,0.0,107523,87561.0,1596312.0,113978.0,0.0,259113,222292,36821,2872747,2382342,0.0,490405,0.0,470999.0,0.0,107665.0,5752197
2016,439,8276074,2166306,1094078,412558.0,681520,4109642.0,521108.0,384940.0,11155.0,839404,296991,542413,6705989,5285120,17317.0,1383056,20496.0,853676.0,473105.0,210471.0,17369874
2016,570,40262177,17348926,14258198,3921845.0,10336353,2444081.0,4125809.0,2085163.0,97559.0,7018796,2504379,4514417,75334833,60007161,136634.0,14793709,397329.0,7625984.0,77810.0,1761404.0,132178563
2016,123,1319660,245266,185021,0.0,185021,0.0,699043.0,190330.0,6532.0,637376,261167,376209,6582789,5015648,17544.0,1361512,188085.0,551781.0,0.0,22307.0,9120445
2016,310,3898777,396028,249916,0.0,249916,260646.0,2567835.0,424352.0,32.0,2268355,499647,1768708,19722380,15559974,60582.0,3971502,130322.0,1606550.0,0.0,1214617.0,28710711
2016,571,16673747,5543276,3287531,1565512.0,1722019,2157566.0,5374424.0,310950.0,-99192.0,1794010,333505,1460505,21013422,15707532,11798.0,5038300,255792.0,948078.0,9406.0,571663.0,40911134
2016,296,1486496,166530,244106,0.0,244106,487634.0,449779.0,138447.0,-985.0,1285624,197479,1088145,4441653,3414277,0.0,1021431,5945.0,47619.0,0.0,52554.0,7312961
2016,566,21200781,7740594,4083429,1057368.0,3026061,1555507.0,5580289.0,2240962.0,-14792.0,3497558,1475036,2022522,38807543,30687562,0.0,8007407,112574.0,1691114.0,0.0,255859.0,65438063
2016,784,83306262,47648739,23288243,7010441.0,16277802,3483459.0,5606337.0,3279484.0,-55821.0,9129841,2351410,6778431,158061421,120118188,11065.0,30727903,7204265.0,6246708.0,25426.0,967724.0,257681561
2016,102,5221079,678570,163771,0.0,163771,1711130.0,218087.0,2449521.0,3328.0,1923113,602454,1320659,27988979,21560747,11997.0,6248017,168218.0,1180830.0,0.0,1942085.0,38259414
2016,379,5176741,557739,164109,0.0,164109,334795.0,2733654.0,1386444.0,0.0,2333324,839344,1493980,29396538,22616730,43442.0,6651135,85231.0,1529236.0,0.0,247981.0,38683820
2016,639,18447928,4037547,4274398,1573537.0,2700861,3700562.0,5068167.0,1367254.0,0.0,2908893,833031,2075862,38760854,30427040,33002.0,8277020,23792.0,6634286.0,0.0,2400551.0,69152512
2016,457,4170233,818955,1070188,545796.0,524392,1304430.0,819646.0,157014.0,66805.0,900088,191013,709075,9652275,6992222,48882.0,1898905,712266.0,411787.0,7576.0,156269.0,15365033
2016,609,32566649,4253954,10430143,4221363.0,6208780,15277831.0,1349471.0,1255250.0,-150159.0,22248698,2277356,19971342,43338512,34388878,95902.0,8660681,193051.0,1759284.0,1435780.0,3329097.0,104527861
2016,101,411125,91285,51459,0.0,51459,6841.0,45103.0,216437.0,-1092.0,286159,56777,229382,2620950,2058297,0.0,562653,0.0,106642.0,0.0,41942.0,3465726
